image_path,class,class_id,source,image_hash,split
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02530.jpg,crack,0,Structural,a6489ca0b847b83e6d7516fecf4e3836,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_06280.jpg,crack,0,Structural,cab2da97816346c664f64a28c8d26c3c,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\150_jpg.rf.2be2db2bf24ea4fb7f5d5f6ed639493f.jpg,honeycomb,1,Structural,a0b6e051f0566e1ce017c5a8e8c41a7c,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\SPALLING IMAGES AND LABELS\s_data_199_jpg.rf.fa12e15c719e673add9a28373801831d.jpg,spalling,2,Structural,116fef4d9eeeb35aa8c4748ae82dccdf,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Honeycomb\20251114_130105.jpg,honeycomb,1,ConViD,9e4989cb2cc503313a29ef557af66b29,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Spalling\20251114_134535.jpg,spalling,2,ConViD,0b7363a9368bbd85ed43a4cbf40bf8d7,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02884.jpg,crack,0,Structural,e7f614d9ffed6693c5b0bef4730fa3fc,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02689.jpg,crack,0,Structural,8c5d7b940a8c2a178acfe2ea3a27b2cf,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\SPALLING IMAGES AND LABELS\s_data_11_jpg.rf.1dd5e4d4df50f30cade4ce69aedf72f6.jpg,spalling,2,Structural,ffe05b740acd53850af7857996dc0105,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Honeycomb\IMG_20251106_133944835.jpg,honeycomb,1,ConViD,bc8f03aa91de4526a3d8a5b101dbef87,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\ress (1948).jpg,crack,0,Structural,66cc21b5909f76ea5627eebae9787a98,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_01884.jpg,crack,0,Structural,5dfc0b90b23c00c67322d9a15d827ef2,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02624.jpg,crack,0,Structural,139cf9c5d194f1325629b837ea1df326,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Honeycomb\IMG_20251114_140056.jpg,honeycomb,1,ConViD,157e17a01cf7a76f2acb9cc0f82df46b,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05329.jpg,crack,0,Structural,b32f00348f72d63dc4ebfc19812463a1,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\crack\20251114_131904.jpg,crack,0,ConViD,18e6174633ef96a907a46007790bcbcc,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Spalling\IMG_20251106_132626794.jpg,spalling,2,ConViD,b3acecbc1984aff14988a64fbbc0c46c,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Honeycomb\IMG_20251106_131847144.jpg,honeycomb,1,ConViD,36343cc2ae07b25cbf46203ad19e2bcf,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\OdishaVal_06637.jpg,crack,0,Structural,62361efdddbb2db1006453976300b0c4,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Spalling\IMG_20251106_121237236.jpg,spalling,2,ConViD,d247259f2d10433db757dd2dd7f635e8,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\SPALLING IMAGES AND LABELS\s_data_166_jpg.rf.261ba81587f4ee4ed04f5296799582ec.jpg,spalling,2,Structural,0c2d8fb6f936448c87f36f1e135c6c64,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Honeycomb\IMG20251114121303.jpg,honeycomb,1,ConViD,b80a6555e1e0a3caa99247a22e498243,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05402.jpg,crack,0,Structural,f136c858045127c2d90b14f903160a96,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\ress (2754).jpg,crack,0,Structural,99c14ce882ec564890b8fce15ff36aea,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\crack\20251114_120405.jpg,crack,0,ConViD,b00d5991f0e50ddfe8ced6a3a517d80d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_06123.jpg,crack,0,Structural,f57fbeaba6f42f03a86bc90fdc240dcd,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02630.jpg,crack,0,Structural,f7caa3f298bfd19f3fd6ee33526bd402,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\469_jpg.rf.b5fe78749f1202313dd4352d63321b4e.jpg,honeycomb,1,Structural,62e9a500804ff6308bc0ed1055324510,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\87_jpg.rf.cbbe7aee0dd03c3e081786be460355d3.jpg,honeycomb,1,Structural,211c1f07aa0cca522f88e901e528b5be,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\645_jpg.rf.b92c6d7b199ff50c6ac9d532766b37a9.jpg,honeycomb,1,Structural,096722e2e6334da7db22497511f5831d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_01800.jpg,crack,0,Structural,2b5157f8c1b526da93e6e3fd33c09020,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_01813.jpg,crack,0,Structural,54466947b4b2741c8f98ccf9c521331b,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\522_jpg.rf.34a3c71e1cd3c11daa39314df7ed992d.jpg,honeycomb,1,Structural,f9d1004d2b38df69105fb4973b87d146,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05849.jpg,crack,0,Structural,6d93fbe9429ee62b6bfe38a7928b71a3,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04190.jpg,crack,0,Structural,3257de276073900036285b1be49da961,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04817.jpg,crack,0,Structural,4ab65a447df2690a8dee9daf4e994762,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02939.jpg,crack,0,Structural,67b5617f6325773dcc05af6ec5dff8ee,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\395_jpg.rf.cbd7e97c12dd422b1d41a2b3ef35921c.jpg,honeycomb,1,Structural,d4c5617c33eeb0a9363d65118b5e62a9,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05458.jpg,crack,0,Structural,38f28a5aac1f35876c7995df152f25fa,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\crack\IMG_20251114_132654.jpg,crack,0,ConViD,67849ce2ee613b5388099b9cc16f0df0,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\646_jpg.rf.60a872748980d212803dc52b9fac6cb1.jpg,honeycomb,1,Structural,b8109922a6592acc5dc20e145423c684,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02067.jpg,crack,0,Structural,3956bd39d3cee37b551a73532ab20bd4,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\772_jpg.rf.44cb7d93760da51e66d9ca0f7510d563.jpg,honeycomb,1,Structural,59b140478e7daefc0e0a06a7a7c2cb58,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04386.jpg,crack,0,Structural,da7f6fb917e52608bca52e0ef22eba20,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00954.jpg,crack,0,Structural,d5cd28d41c1d62f28fe65a5634171231,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00504.jpg,crack,0,Structural,454bf38086291e812927acda21723d6f,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_03154.jpg,crack,0,Structural,323937dad1b967aab88f7a07deb3f5c0,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05542.jpg,crack,0,Structural,2285068b3362b0954d40c3bf30a38067,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_03959.jpg,crack,0,Structural,0939b559ea883ac2765d2913823db3ce,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\441_jpg.rf.260bc7ec8c59c2d67dc6646d1f96f5cd.jpg,honeycomb,1,Structural,31b7712c73573aaaa27e10d93a6c6c36,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_06269.jpg,crack,0,Structural,87db89b9a0e1c197fd61c924be978301,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00953.jpg,crack,0,Structural,eca2781a20e9f9c26455b739d59ca839,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Honeycomb\IMG_20251114_131901964.jpg,honeycomb,1,ConViD,fe0dfd12f495ed432b97a404d0b72586,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04740.jpg,crack,0,Structural,911fe722fc75ebdf333be9e9f065e6d8,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\crack\20251114_114629.jpg,crack,0,ConViD,cafff793092b612e8065ca37905515b7,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\crack\20251114_120740.jpg,crack,0,ConViD,a99d13d3543f78d5d7b269cbd4e20357,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02864.jpg,crack,0,Structural,42bed1454a4198ba98d389237d8aa6b0,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\454_jpg.rf.7d429d90c15a73608eae536a854ac880.jpg,honeycomb,1,Structural,f0aa30d6aa87526a2aa2c420e465e589,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05108.jpg,crack,0,Structural,b5e28c1ec178c5886eeb3d6498fa1abc,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_01573.jpg,crack,0,Structural,67cab6c5363522126411f853f00aa2ec,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\221_jpg.rf.db54a4e8d937b784b2c4b223ce52413e.jpg,honeycomb,1,Structural,0e0c0c46d7b3009339b5328b89c3a164,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\DarbhangaVal_03590.jpg,crack,0,Structural,66ec4b0ba30a1ea94b587d18bb27504c,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\143_jpg.rf.ba95bd3a2b640b89ee422e38785a62da.jpg,honeycomb,1,Structural,744f674e312abb93f457a23642937eff,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\635_jpg.rf.1483c97f9fb3bb9cd881b125f5399162.jpg,honeycomb,1,Structural,126dd99ec005ccc89acf90dc7883cc2b,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_03052.jpg,crack,0,Structural,376d9aa82cd2481c5a1845a8b2c04e8d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Honeycomb\IMG_20251106_121702904.jpg,honeycomb,1,ConViD,b195620558e21316fcfbf506fe9a7ba1,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05529.jpg,crack,0,Structural,873df1b5b212438533131ed38e7789c9,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\DarbhangaVal_03240.jpg,crack,0,Structural,bcc935ad932adf0623917eb874ddfe22,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\170_jpg.rf.4f0adabadf3a53c9cc4111ad0bfd0604.jpg,honeycomb,1,Structural,73a7fcf3b45df4fbee1e23c24e49ba23,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Spalling\20251114_131214.jpg,spalling,2,ConViD,fe36921cc0b4708a4c14dd18b637e21f,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02983.jpg,crack,0,Structural,b1d61a3f3b9e1a6ca90d1007d1bb6e28,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\433_jpg.rf.1f74bd23dc936d327843d5b01bcdf3bc.jpg,honeycomb,1,Structural,7fb126ec4487a1e1046b8a44bf192f80,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\731_jpg.rf.fed75a546908291db50214f6094fc55c.jpg,honeycomb,1,Structural,ffee1661a8b2df1692f9d7caeb0fad24,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Spalling\IMG20251114125117.jpg,spalling,2,ConViD,23da2037d6c5b14395eda8dd21e59640,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\704_jpg.rf.1cbeb6121f396011d1cafeae13c19a81.jpg,honeycomb,1,Structural,91b6b9221fe1a499ae9fc93f1332c8e5,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\crack\20251114_132309.jpg,crack,0,ConViD,a6a669d568eabce0c6f59a6231854780,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\OdishaVal_06726.jpg,crack,0,Structural,f187a61d91ba1673f9c203af829837ed,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\SPALLING IMAGES AND LABELS\s_data_190_jpg.rf.da86a9a562bba1beb5c2cc1fd910a38c.jpg,spalling,2,Structural,6c5d800a6211423573890003d6fd94d2,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Spalling\20251106_112419.jpg,spalling,2,ConViD,18499e584584e748e0fb3ff1a3272f34,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Honeycomb\IMG_20251106_121720512.jpg,honeycomb,1,ConViD,88c74a82d918ebf503b5aefd0eba3111,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\93_jpg.rf.c61f5da973b5dc9b6691aed8edb59f7c.jpg,honeycomb,1,Structural,4498a641e7363ec026c5eae772483569,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05187.jpg,crack,0,Structural,9df7b9844053d93562bdbb2c35dba696,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02740.jpg,crack,0,Structural,2b3b197d059905627b7ff25dd4ae60ce,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\SPALLING IMAGES AND LABELS\s_data_12_jpg.rf.95750658b26415215915242ecfb9a3e0.jpg,spalling,2,Structural,444b5e91b5c5fef2a0767a83235da59d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_06304.jpg,crack,0,Structural,185ce0b80399640d5d006f88ca946219,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\47_jpg.rf.1f556466c705dcaf7e658870720d7a03.jpg,honeycomb,1,Structural,7b5d6a03d9f556b988850da879e7daba,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\crack\20251114_131726.jpg,crack,0,ConViD,5e845396d3b460388a930668e739c525,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_06253.jpg,crack,0,Structural,603f9a32cbe013c05444bf1dcd753538,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\681_jpg.rf.5fe8713e19a5be9ed45bd728df69e2f2.jpg,honeycomb,1,Structural,3915028abbbe6b963fbd5841fbf8fe49,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_01869.jpg,crack,0,Structural,38988dda0f0bb8015b56adcad6af7bb1,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_06093.jpg,crack,0,Structural,5538dd5f3e2700a5439e839db46b9763,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\DarbhangaVal_03477.jpg,crack,0,Structural,2315ca8667dfb87c628dbfb3649b4292,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04701.jpg,crack,0,Structural,b579056154c43e3c59c9966cf8f0cf2e,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00918.jpg,crack,0,Structural,bf2e75cbbb7199b3f294bf9dc9b3f3c1,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05253.jpg,crack,0,Structural,054e9ff0d0556fc91cbd4fb688eeffbd,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05111.jpg,crack,0,Structural,9a1b1762fa43767cf8abd13f07c0ad12,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04108.jpg,crack,0,Structural,5665b1b4f78e57c953794103fb5399f2,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_03936.jpg,crack,0,Structural,66a7b0e2c7598750c48c9e7b799d4c4d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_00947.jpg,crack,0,Structural,7fc093a98dd75294a9b9d4547cb81ec7,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_06410.jpg,crack,0,Structural,7a89ba9f15c6673f8174f338a6a9710b,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02906.jpg,crack,0,Structural,836b709907eedde5109999feb8d066ca,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\SPALLING IMAGES AND LABELS\s_data_34_jpg.rf.a7096ac88ab10a41643181c917288361.jpg,spalling,2,Structural,25c29fa4206c4f304a5a0e9683a3f1ab,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_03011.jpg,crack,0,Structural,ab1c0189c8a40951faafe0991db5bcb9,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\DarbhangaVal_03327.jpg,crack,0,Structural,4507d113e25ae69ba7706be365a72d23,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04579.jpg,crack,0,Structural,9ebcf8e8be26fdc4f6d47385896a9a9a,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_06003.jpg,crack,0,Structural,990a108c506230a256b4f9d39757084a,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_03945.jpg,crack,0,Structural,b0e381ebb4a7c07acdd4a7ea7cd447ab,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04073.jpg,crack,0,Structural,eaa1b8a8ad3ef856f31c94d305bc647d,train
c:\Users\dell\OneDrive\Desktop\IMAGES\ConViD — Concrete Visual Defect Dataset\Honeycomb\IMG_20251106_113707304.jpg,honeycomb,1,ConViD,7337b6f1cd551f22d04ae897239c9d7b,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_04095.jpg,crack,0,Structural,1a026e19ece84945ae35cb530ab58df3,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Odisha_05465.jpg,crack,0,Structural,bd591252a31677b58c3c035dfa974093,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_02462.jpg,crack,0,Structural,9cbfee32fc80311c1a24ac0894372845,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\HONEYCOMB IMAGES AND LABELS\445_jpg.rf.1fc35adb8560d26c05b353dd9ab2dd32.jpg,honeycomb,1,Structural,4f1e7965f017a7f89c38e90e5e7c0ee8,train
c:\Users\dell\OneDrive\Desktop\IMAGES\STRUCTURAL_DEFECT_DATASET\03_ANNOTATED\CRACKS IMAGES AND LABELS\Darbhanga_01343.jpg,crack,0,Structural,a84a0d9c1ed98f4f9941b574b7bbc796,train
